season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,2.0,,,15.0,9.0,22.0,,2.0,2.0,,,1.0,1.0,,,1.0,4.0,3.0,,,0.380255,0.1072,0.0395,1.0,0.0,,,,,,2.0,,65.0,1.0,,,,,,6.0,,6.8,,,1.0,,2.0,2.0,,,,17.0,10.0,25.0,3,,36.0,1.0,,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,15.0,32.0,47.0,3.0,,2.0,,,,,,,,6.0,2.0,,,0.00379171,,,3.0,0.0,,,,,,,,77.0,,1.0,,,,,1.0,,6.3,,,,2.0,,,,1.0,,15.0,33.0,48.0,0,1.0,53.0,,1.0,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,True,,,,1.0,,1.0,3.0,,,,,,,,,,4.0,,,,0.00047523,,,,0.0,,,,,,,,25.0,,,,,,,5.0,,6.3,,,,,1.0,,,,,4.0,,4.0,0,,8.0,1.0,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,18.0,4.0,22.0,1.0,,3.0,,,2.0,1.0,,,2.0,6.0,9.0,,,0.0890676,0.3488,0.2013,1.0,0.0,,,,,,1.0,,90.0,3.0,,,,,,26.0,,7.6,,,1.0,,3.0,9.0,,2.0,,36.0,5.0,32.0,6,1.0,67.0,4.0,6.0,2.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,5.0,7.0,12.0,1.0,2.0,4.0,,,1.0,,,,1.0,3.0,3.0,,,0.00427079,0.2748,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,6.0,,6.8,,,1.0,,,,,,1.0,8.0,8.0,16.0,2,,24.0,1.0,1.0,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,30.0,20.0,49.0,1.0,1.0,5.0,,,1.0,1.0,,,1.0,4.0,8.0,,,0.0642898,0.1076,,,0.0,,,,,2.0,1.0,,90.0,,,,,,,9.0,,7.3,,,,,3.0,4.0,,2.0,,34.0,22.0,52.0,1,5.0,76.0,1.0,,2.0,3.0
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,1.0,11.0,4.0,15.0,,,1.0,,,,1.0,,,,1.0,,,,0.00536772,,,,0.0,,,,,,,,13.0,,1.0,,,,,2.0,,6.7,,,,1.0,,1.0,,1.0,,12.0,4.0,15.0,0,,20.0,1.0,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,1.0,,2.0,33.0,37.0,69.0,4.0,3.0,2.0,,,,,,,,4.0,4.0,,,0.0684347,,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,6.0,,6.8,,,,5.0,1.0,2.0,,4.0,,38.0,38.0,74.0,0,,85.0,,,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,41.0,14.0,55.0,,1.0,7.0,,,1.0,1.0,,,1.0,5.0,4.0,,,0.196027,0.3957,0.1985,,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,17.0,,7.8,,,2.0,,4.0,2.0,,1.0,,52.0,15.0,65.0,4,2.0,82.0,1.0,,1.0,1.0
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,40.0,25.0,65.0,,,8.0,,,,1.0,,,1.0,4.0,4.0,,,0.0291898,0.0234,,1.0,0.0,,,,,1.0,,,77.0,,,,,,,8.0,,6.8,,,1.0,,2.0,,,3.0,,42.0,26.0,68.0,1,,82.0,3.0,3.0,1.0,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1083020,517179,Alfie Pond,alfie-pond,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1899647,647671,Mateus Mané,mateus-mane,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,3.0,21.0,6.0,27.0,1.0,1.0,1.0,,,,,,,1.0,4.0,2.0,,,0.0392833,0.0825,,2.0,0.0,,,,,,1.0,,45.0,,,,,,,17.0,,7.0,,,2.0,,,5.0,,4.0,,35.0,6.0,36.0,2,1.0,50.0,2.0,,,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,30.0,41.0,71.0,1.0,3.0,3.0,,,,,,,1.0,4.0,8.0,,,0.0411744,,,,0.0,,,,,1.0,,,90.0,,,,,,,14.0,,7.0,,,,6.0,3.0,,,9.0,,39.0,42.0,81.0,0,2.0,98.0,,2.0,1.0,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,3.0,1.0,19.0,20.0,,1.0,7.0,,,,,,,,,1.0,,,0.00044358,,,,0.0,,0.4977,2.0,,,,,90.0,,,,,,,5.0,1.0,7.1,2.0,3.0,,1.0,,,1.0,8.0,,5.0,20.0,25.0,0,,37.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,1.0,21.0,13.0,34.0,2.0,,3.0,,,,1.0,,,4.0,7.0,1.0,,,0.0222421,,,,0.0,,,,,1.0,,,89.0,,,,,,,16.0,,6.4,,,,,,4.0,,3.0,,28.0,13.0,37.0,0,1.0,61.0,3.0,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,0.00062825,,,,0.0,,,,,,,,11.0,,,,,,,3.0,,6.5,,,,,,,,,,4.0,2.0,6.0,0,,6.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,4.0,,4.0,,,,,,,,,,3.0,3.0,,,,0.00180495,,,,0.0,,,,,,,,16.0,,,,,,,4.0,,6.3,,,,,,,,,,5.0,,5.0,0,,9.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,16.0,9.0,24.0,1.0,1.0,3.0,1.0,,,,,,3.0,8.0,4.0,,,0.268478,0.0266,,1.0,1.0,,,,,,3.0,,83.0,,,,,,,13.0,,7.2,,,1.0,,3.0,3.0,,,,19.0,9.0,25.0,1,1.0,50.0,4.0,2.0,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,6.61e-05,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,2.0,0,,2.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,9.0,5.0,14.0,3.0,,2.0,,,,,,,2.0,8.0,,,,0.0234575,0.0361,0.0755,3.0,0.0,,,,,,1.0,,74.0,1.0,,,,,,8.0,,6.6,,,,,,1.0,,,,13.0,6.0,18.0,1,,24.0,1.0,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,4.0,3.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,,,4.0,3.0,,,0.00230729,0.3978,1.0438,1.0,0.0,1.0,,,,,,,45.0,2.0,1.0,,,,,5.0,,7.3,,,,,1.0,,,,,5.0,4.0,9.0,3,,18.0,2.0,2.0,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,2.0,,,23.0,10.0,31.0,,,,,,1.0,,,,2.0,7.0,5.0,,,0.137076,0.0645,,2.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,13.0,,6.6,,,,2.0,6.0,3.0,,,,25.0,12.0,34.0,1,1.0,69.0,2.0,2.0,2.0,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00011757,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,40.0,46.0,86.0,1.0,,5.0,,,,1.0,,,,2.0,1.0,,,0.0158712,,,,0.0,,,,,2.0,,,90.0,,3.0,,,,,8.0,,7.4,,,,5.0,,,,4.0,,46.0,48.0,94.0,0,1.0,107.0,,,,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,24.0,56.0,80.0,3.0,2.0,9.0,,,,,,,,3.0,3.0,,,0.0120471,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.0,,,,9.0,,,,7.0,,29.0,62.0,91.0,0,,104.0,,1.0,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,31.0,20.0,51.0,2.0,,2.0,,,1.0,1.0,,,6.0,10.0,7.0,,,0.0198196,0.0562,,1.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,17.0,,6.9,,,,,2.0,2.0,,2.0,,38.0,22.0,58.0,1,1.0,80.0,2.0,4.0,2.0,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,8.0,40.0,33.0,73.0,,,12.0,,,,1.0,,,,2.0,9.0,,,0.0315325,0.1067,,1.0,0.0,,,,,1.0,1.0,,89.0,,,,,,,4.0,,7.9,,,2.0,1.0,1.0,,,8.0,,42.0,33.0,75.0,2,5.0,92.0,2.0,3.0,1.0,3.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,101367,79602,Daniel Bentley,daniel-bentley,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,1.0,6.0,4.0,10.0,1.0,,2.0,,,,,,,,2.0,,,,0.0128565,,,1.0,0.0,,,,,,,,21.0,,,,,,,3.0,,6.5,,,,,,,,1.0,1.0,7.0,4.0,11.0,0,,14.0,2.0,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,13.0,26.0,39.0,1.0,4.0,4.0,,,,1.0,,,,2.0,8.0,,,0.00244545,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,7.0,,,,6.0,,,,3.0,,15.0,32.0,47.0,0,3.0,61.0,1.0,1.0,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,5.0,5.0,4.0,9.0,,,8.0,,,,,,,,,1.0,,,0.002965,,,,0.0,,0.8556,2.0,,,,,90.0,,,,,,,10.0,1.0,7.0,2.0,2.0,,1.0,,,1.0,15.0,,13.0,6.0,19.0,0,,29.0,,1.0,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,12.0,13.0,25.0,2.0,1.0,6.0,,,,2.0,,,1.0,6.0,3.0,,,0.00540326,,,1.0,0.0,,,,,3.0,,,89.0,,,,,,,8.0,,6.7,,,,6.0,,2.0,,1.0,,17.0,14.0,29.0,0,2.0,49.0,,,,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,3.0,3.0,6.0,,,2.0,,,,1.0,,,1.0,2.0,1.0,,,0.026055,,,,0.0,,,,,,,,21.0,,,,,,,4.0,,6.5,,,,,,,,,,5.0,3.0,8.0,0,,12.0,,1.0,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,8.0,4.0,11.0,,,2.0,1.0,,,,,,,2.0,7.0,,,0.0669381,,,,2.0,,,,,,2.0,,69.0,,,,,,,12.0,,7.8,,,,1.0,2.0,2.0,,2.0,,16.0,4.0,18.0,0,4.0,34.0,2.0,3.0,,2.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,6.5,,,,1.0,,,,,,,,,0,,1.0,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,15.0,2.0,17.0,1.0,4.0,3.0,,,,,,,1.0,6.0,6.0,,,0.0156701,0.1788,0.8986,3.0,0.0,2.0,,,,,,,89.0,2.0,,,,,,8.0,,8.4,,,,1.0,2.0,,,,,19.0,2.0,21.0,2,,30.0,2.0,1.0,1.0,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,9.0,10.0,19.0,1.0,2.0,3.0,,,,,,,,2.0,5.0,,,0.0142908,,,1.0,0.0,,,,,,1.0,,69.0,,,,,,,7.0,,6.9,,,,,,3.0,,,,12.0,10.0,19.0,0,2.0,30.0,4.0,1.0,,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,2.0,20.0,17.0,37.0,1.0,,5.0,,,,4.0,,,1.0,8.0,6.0,,,0.00620943,0.0547,0.0247,,0.0,,,,,1.0,,,80.0,1.0,,,,,,9.0,,7.2,,,1.0,2.0,3.0,2.0,,2.0,,24.0,17.0,39.0,2,5.0,63.0,1.0,,1.0,5.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00030699,,,,0.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,2.0,,2.0,0,,3.0,1.0,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,1.0,,1.0,21.0,26.0,46.0,1.0,2.0,3.0,,,,2.0,,,2.0,8.0,4.0,,,0.054961,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,8.0,,6.6,,,,7.0,2.0,1.0,,3.0,,23.0,29.0,51.0,0,1.0,74.0,,,1.0,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,3.0,11.0,30.0,41.0,2.0,1.0,4.0,,,,1.0,,,1.0,4.0,2.0,,,0.00253768,,,,0.0,,,,,,,,90.0,,2.0,,,,,9.0,,6.8,,,,9.0,,,,7.0,,17.0,32.0,49.0,0,1.0,62.0,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,28.0,47.0,,,6.0,,,,3.0,,,,6.0,8.0,,,0.104933,0.1284,,2.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,6.0,,7.6,,,1.0,,2.0,1.0,,1.0,,21.0,29.0,49.0,1,6.0,67.0,2.0,1.0,1.0,6.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,21.0,26.0,47.0,,,7.0,,,,4.0,,,,7.0,3.0,,,0.0113238,,,3.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,6.6,,,,,,,,1.0,,23.0,28.0,51.0,0,3.0,59.0,,,,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0,,2.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,1.0,3.0,1.0,3.0,,,2.0,,,,,,,2.0,3.0,2.0,,,0.00102716,,,1.0,0.0,,,,,,,,19.0,,,,,,,2.0,,6.6,,,,,,1.0,,1.0,,3.0,1.0,3.0,0,1.0,10.0,,1.0,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,16.0,23.0,39.0,,3.0,5.0,,,,,,,,2.0,7.0,,,0.047509,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,11.0,,7.7,,,,9.0,2.0,,,7.0,,23.0,26.0,49.0,0,2.0,68.0,,,2.0,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,2.0,2.0,7.0,9.0,,1.0,7.0,,,,,,,,,1.0,,,0.00072863,,,,0.0,,0.2159,1.0,,,,,90.0,,,,,,,13.0,,6.7,1.0,1.0,,1.0,,,,15.0,,13.0,9.0,22.0,0,,29.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,17.0,4.0,21.0,3.0,,5.0,,,,,,,,8.0,4.0,,,0.0376623,,,3.0,0.0,,,,,2.0,,,90.0,,,,,,,13.0,,6.8,,,,1.0,3.0,4.0,,2.0,,24.0,7.0,27.0,0,,58.0,,3.0,1.0,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,19.0,10.0,28.0,,,4.0,,,,,,,2.0,8.0,6.0,,,0.0228557,0.0265,,2.0,0.0,,,,,,,,89.0,,,,,,,17.0,,6.6,,,1.0,1.0,6.0,2.0,,,,25.0,11.0,34.0,1,1.0,58.0,4.0,3.0,2.0,1.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,8.0,,,,,,,,,6.6,,,,2.0,,,,,,,,,0,,3.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,11.0,4.0,15.0,3.0,2.0,2.0,2.0,,,1.0,,,3.0,9.0,5.0,,,0.257778,0.2129,0.4601,2.0,0.0,1.0,,,,,3.0,,90.0,1.0,1.0,,,,,15.0,,8.0,,,1.0,1.0,1.0,,,,,16.0,5.0,21.0,2,,39.0,6.0,2.0,1.0,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,2.0,4.0,6.0,1.0,,2.0,,2.0,,,,,2.0,3.0,5.0,,,0.00053049,0.7022,,,0.0,,,,1.0,1.0,,,90.0,,,,,,,8.0,,6.2,,,2.0,1.0,,,,1.0,1.0,4.0,6.0,10.0,2,5.0,25.0,2.0,,,1.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,14.0,19.0,32.0,,1.0,3.0,,,,,,,4.0,6.0,4.0,,,0.139491,,,,0.0,,,,,1.0,3.0,,82.0,,,,,,,19.0,,6.8,,,,1.0,2.0,2.0,,4.0,,21.0,21.0,40.0,0,3.0,73.0,3.0,,,3.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,16.0,21.0,37.0,,1.0,3.0,,,,,,,1.0,2.0,5.0,,1.0,0.00569984,0.1202,0.2314,,0.0,,,,,1.0,,,90.0,1.0,,,,,,15.0,,7.2,,,,11.0,1.0,,,6.0,,23.0,25.0,48.0,1,4.0,73.0,2.0,,,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,2.0,2.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,2.0,12.0,36.0,48.0,2.0,1.0,2.0,,,,,,,1.0,4.0,4.0,,,0.00324185,0.0255,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,7.0,,7.3,,,1.0,6.0,,,,4.0,,17.0,37.0,54.0,1,2.0,67.0,,1.0,,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,2.0,31.0,16.0,47.0,,,8.0,,,1.0,,,,1.0,5.0,5.0,,,0.0426482,0.0483,,2.0,0.0,,,,,3.0,,,90.0,,,,,,,12.0,,7.1,,,,,3.0,,,3.0,,34.0,18.0,52.0,1,3.0,73.0,2.0,1.0,1.0,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,,26.0,17.0,43.0,,,7.0,,,,1.0,,,,4.0,2.0,,,0.00844239,0.0457,,3.0,0.0,,,,,2.0,,,71.0,,,,,,,3.0,,6.8,,,1.0,,1.0,,,1.0,,29.0,17.0,46.0,1,,54.0,,1.0,1.0,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,2.0,,,13.0,3.0,14.0,,,,1.0,,,,,,,,2.0,,,0.735192,0.0516,0.5023,,1.0,1.0,,,,,3.0,,25.0,1.0,,,,,,3.0,,8.6,,,,,1.0,2.0,,,,16.0,3.0,17.0,1,,22.0,,1.0,1.0,
