season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090338,33,57,Watford,Home,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,1.0,,3.0,10.0,12.0,21.0,,1.0,7.0,,,,1.0,,,2.0,5.0,6.0,,,2.0,,,,,,1.0,90.0,1.0,,,,,,,12.0,,7.2,,,,3.0,2.0,2.0,,4.0,,12.0,17.0,27.0,1,3.0,51.0,1.0,,2.0,1.0
2016-17,7090338,33,57,Watford,Home,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090338,33,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,,,1.0,16.0,16.0,32.0,2.0,,6.0,,,,2.0,,,2.0,6.0,3.0,,,,,,,,,2.0,89.0,,,,,,,,16.0,,6.4,,,,1.0,,4.0,,5.0,,26.0,18.0,40.0,0,2.0,54.0,1.0,1.0,,1.0
2016-17,7090338,33,57,Watford,Home,58351,85624.0,Christian Kabasele,christian-kabasele,D,True,,,,1.0,1.0,2.0,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,26.0,,,,,,,,4.0,,6.5,,,,,,,,3.0,,5.0,1.0,6.0,0,1.0,7.0,,,,
2016-17,7090338,33,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,19.0,45.0,64.0,1.0,1.0,7.0,,,,,,,,2.0,5.0,,,,,,,,,1.0,90.0,1.0,1.0,,,,,,12.0,,7.6,,,2.0,1.0,2.0,,,5.0,,24.0,49.0,73.0,3,2.0,87.0,,1.0,1.0,2.0
2016-17,7090338,33,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,1.0,10.0,13.0,23.0,4.0,2.0,4.0,,,,1.0,,,1.0,10.0,10.0,,,1.0,,,,,,,78.0,2.0,,,,,,,18.0,,7.2,,,1.0,,7.0,1.0,,2.0,1.0,20.0,14.0,33.0,3,,56.0,3.0,4.0,4.0,
2016-17,7090338,33,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090338,33,57,Watford,Home,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090338,33,57,Watford,Home,877542,243532.0,Dion Pereira,dion-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090313,34,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,1.0,,23.0,23.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,3.0,,6.3,,1.0,,,,,,4.0,,1.0,25.0,26.0,0,,34.0,,,,
2016-17,7090313,34,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090313,34,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090313,34,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,7.0,1.0,8.0,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,17.0,,,,,,,,7.0,,6.7,,,,,,,,,,13.0,1.0,14.0,0,,18.0,1.0,1.0,,
2016-17,7090313,34,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,7.0,22.0,52.0,74.0,2.0,2.0,7.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,,1.0,90.0,1.0,1.0,,,,,,10.0,,6.8,,,1.0,4.0,,,,16.0,,31.0,53.0,84.0,2,,96.0,,1.0,,
2016-17,7090313,34,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,4.0,29.0,35.0,64.0,,1.0,4.0,,1.0,,,,,,3.0,3.0,,,2.0,,,,,1.0,,90.0,1.0,,,,,,,11.0,,6.8,,,1.0,,1.0,,,8.0,,39.0,35.0,74.0,2,1.0,82.0,,1.0,,1.0
2016-17,7090313,34,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,3.0,,1.0,16.0,23.0,36.0,1.0,,7.0,1.0,,1.0,,,,1.0,3.0,6.0,,,1.0,,,,,,4.0,87.0,,,,,,,,24.0,,7.4,,,,3.0,3.0,8.0,,5.0,,30.0,26.0,48.0,1,1.0,82.0,2.0,2.0,3.0,1.0
2016-17,7090313,34,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,1.0,7.0,3.0,10.0,5.0,4.0,1.0,,,,,,,1.0,8.0,6.0,,,2.0,,,,,,,90.0,,,,,,,,7.0,,6.8,,,1.0,1.0,,,,1.0,2.0,11.0,3.0,14.0,1,2.0,26.0,2.0,,,1.0
2016-17,7090313,34,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,6.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,1.0,,6.6,,,,,,1.0,,,,7.0,2.0,8.0,0,,10.0,,,,
2016-17,7090313,34,57,Watford,Away,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,1.0,,1.0,13.0,4.0,16.0,,,3.0,,,1.0,,,,2.0,2.0,5.0,,,2.0,,,,,,1.0,67.0,,,,,,,,11.0,,6.7,,,,,3.0,5.0,,1.0,,20.0,4.0,19.0,1,1.0,35.0,2.0,1.0,3.0,
2016-17,7090313,34,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,1.0,,2.0,22.0,25.0,46.0,1.0,,6.0,,,2.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,90.0,,1.0,,,,,,13.0,,6.3,,,,,,3.0,,4.0,,30.0,28.0,55.0,2,2.0,75.0,,,,2.0
2016-17,7090313,34,57,Watford,Away,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,3.0,23.0,44.0,67.0,1.0,3.0,11.0,,1.0,,,,,1.0,3.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,,13.0,,6.7,,,2.0,3.0,,1.0,,7.0,,33.0,45.0,77.0,2,1.0,89.0,1.0,,,1.0
2016-17,7090313,34,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090313,34,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,2.0,30.0,24.0,53.0,1.0,,6.0,1.0,,,3.0,,,1.0,5.0,5.0,,,,,,,,1.0,2.0,90.0,,,,,,,,11.0,,6.7,,,,,,5.0,,5.0,,39.0,25.0,59.0,0,5.0,75.0,,,,1.0
2016-17,7090313,34,57,Watford,Away,58351,85624.0,Christian Kabasele,christian-kabasele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090313,34,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,18.0,28.0,46.0,1.0,1.0,3.0,,,,,,,1.0,2.0,2.0,,,,,,,,1.0,,73.0,,,,,,,,4.0,,6.7,,,,1.0,,,,2.0,,20.0,29.0,49.0,0,1.0,55.0,,,,1.0
2016-17,7090313,34,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,2.0,20.0,13.0,33.0,4.0,3.0,6.0,,,1.0,2.0,,,2.0,10.0,7.0,,,2.0,,,,,1.0,,90.0,,,,,,,,20.0,,5.7,,,1.0,,3.0,1.0,,3.0,,27.0,15.0,41.0,2,1.0,62.0,5.0,2.0,1.0,1.0
2016-17,7090313,34,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,True,,,,2.0,1.0,3.0,,,1.0,,,1.0,,,,2.0,3.0,,,,,,,,,,,23.0,,,,,,,,6.0,,6.5,,,,,1.0,,,,,4.0,1.0,5.0,1,,10.0,1.0,,,
2016-17,7090328,35,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,1.0,7.0,7.0,6.0,13.0,,1.0,11.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,13.0,2.0,8.2,4.0,7.0,,2.0,,,1.0,19.0,,16.0,9.0,25.0,0,,42.0,,,,
2016-17,7090328,35,57,Watford,Home,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,1.0,7.0,20.0,27.0,3.0,5.0,7.0,,,,1.0,,,1.0,7.0,12.0,,,2.0,,,,,4.0,,90.0,,,,,,,,12.0,,7.3,,,,8.0,,,,6.0,1.0,13.0,22.0,35.0,0,6.0,61.0,,1.0,,5.0
2016-17,7090328,35,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090328,35,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,2.0,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,5.0,,,,,,,,,,6.8,,,,,,,,,1.0,2.0,,2.0,0,,3.0,,1.0,,
2016-17,7090328,35,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,7.0,6.0,11.0,17.0,2.0,3.0,5.0,,,,,,,,4.0,6.0,,,2.0,,,,1.0,3.0,,90.0,,,,,,,,10.0,,7.2,,,1.0,7.0,,,,12.0,,12.0,15.0,27.0,1,2.0,43.0,,1.0,,2.0
2016-17,7090328,35,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,5.0,9.0,8.0,17.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,73.0,,,,,,,,6.0,,6.7,,,1.0,,1.0,,,5.0,,12.0,10.0,22.0,1,,32.0,1.0,,1.0,
2016-17,7090328,35,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,7.0,6.0,13.0,7.0,4.0,2.0,,,1.0,1.0,,,1.0,9.0,4.0,,,,,,,,,1.0,90.0,,,,,,,,17.0,,6.4,,,,,,,,4.0,3.0,17.0,8.0,25.0,1,,32.0,3.0,,,
2016-17,7090328,35,57,Watford,Home,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090328,35,57,Watford,Home,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,,,6.0,8.0,19.0,27.0,1.0,,8.0,,,1.0,3.0,,,1.0,9.0,8.0,,,,,,,,,,85.0,,1.0,,,,,,27.0,,6.8,,,,1.0,7.0,3.0,,9.0,,19.0,23.0,39.0,1,5.0,73.0,2.0,,3.0,3.0
2016-17,7090328,35,57,Watford,Home,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,1.0,,4.0,7.0,21.0,27.0,2.0,4.0,8.0,,,,2.0,,,1.0,8.0,6.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,19.0,,6.7,,,2.0,2.0,3.0,3.0,,5.0,,13.0,24.0,34.0,3,1.0,62.0,1.0,,1.0,
2016-17,7090328,35,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,3.0,,6.6,,,,3.0,,,,2.0,,2.0,4.0,6.0,0,,9.0,,,,
2016-17,7090328,35,57,Watford,Home,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090328,35,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,2.0,15.0,11.0,25.0,1.0,,7.0,,,,2.0,,,,4.0,3.0,,,1.0,,,,,1.0,2.0,90.0,,1.0,,,,,,18.0,,6.9,,,,,1.0,6.0,,8.0,,26.0,16.0,36.0,0,2.0,52.0,,,1.0,2.0
2016-17,7090328,35,57,Watford,Home,58351,85624.0,Christian Kabasele,christian-kabasele,D,True,,,2.0,4.0,17.0,21.0,3.0,2.0,4.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,3.0,,71.0,,,,,,,,6.0,,6.9,,,,4.0,,,,7.0,,9.0,18.0,27.0,0,3.0,39.0,,1.0,,3.0
2016-17,7090328,35,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,19.0,29.0,48.0,1.0,,11.0,,,1.0,2.0,,,1.0,4.0,3.0,,,,,,,,1.0,1.0,90.0,,,,,,,,12.0,,6.8,,,,3.0,3.0,,,3.0,,25.0,33.0,58.0,1,,70.0,1.0,,3.0,
2016-17,7090328,35,57,Watford,Home,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,,8.0,5.0,13.0,7.0,,,,,,1.0,,,1.0,11.0,3.0,,,2.0,,,,,,,90.0,1.0,,,,,,,11.0,,6.4,,,,,,1.0,,,1.0,13.0,5.0,17.0,1,,30.0,5.0,3.0,,
2016-17,7090328,35,57,Watford,Home,359640,173514.0,Isaac Success,isaac-success,F,True,,,,1.0,2.0,3.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,17.0,,,,,,,,3.0,,6.4,,,,,,1.0,,1.0,,3.0,2.0,4.0,0,1.0,8.0,,,,1.0
2016-17,7090328,35,57,Watford,Home,862794,243531.0,Andrew Eleftheriou,andrew-eleftheriou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090332,36,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,11.0,9.0,10.0,19.0,,1.0,7.0,,,,,,,,,1.0,,,,,,2.0,,,,90.0,,,,,,,,13.0,1.0,6.3,1.0,3.0,,1.0,,,,24.0,,19.0,13.0,32.0,0,,40.0,,,,
2016-17,7090332,36,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,3.0,12.0,21.0,33.0,2.0,3.0,2.0,,,,1.0,,,,3.0,4.0,1.0,,,,,,,2.0,1.0,90.0,,,,,,,,6.0,,6.4,,,,14.0,1.0,,,3.0,,15.0,23.0,38.0,0,,58.0,1.0,,1.0,
2016-17,7090332,36,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090332,36,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,2.0,14.0,4.0,18.0,5.0,5.0,2.0,,,1.0,,,,3.0,10.0,8.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,14.0,,7.1,,,3.0,1.0,2.0,,,2.0,2.0,20.0,5.0,25.0,5,,44.0,2.0,2.0,1.0,
2016-17,7090332,36,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,3.0,9.0,25.0,34.0,2.0,3.0,3.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,90.0,1.0,,,,,,,9.0,,6.5,,,,9.0,,,,8.0,,13.0,30.0,43.0,1,,54.0,,,,
2016-17,7090332,36,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,1.0,21.0,9.0,30.0,2.0,1.0,3.0,,,,,,,1.0,4.0,4.0,1.0,,,,,,,2.0,,67.0,1.0,,,,,,,8.0,,6.5,,,,,3.0,,,2.0,,24.0,11.0,35.0,1,1.0,48.0,1.0,,2.0,
2016-17,7090332,36,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,True,,,,8.0,2.0,10.0,,3.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,23.0,,,,,,,,2.0,,6.6,,,,,,,,1.0,1.0,10.0,2.0,12.0,0,,14.0,,1.0,,
2016-17,7090332,36,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,4.0,7.0,11.0,1.0,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,18.0,,,,,,,,1.0,,6.3,,,1.0,1.0,,,,,,4.0,7.0,11.0,1,,16.0,,1.0,,
2016-17,7090332,36,57,Watford,Away,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,False,2.0,,2.0,20.0,7.0,25.0,2.0,,5.0,,,1.0,1.0,,,2.0,8.0,5.0,,,,,,,,3.0,4.0,90.0,,,,,,,,26.0,,6.6,,,,1.0,5.0,10.0,,3.0,,35.0,7.0,32.0,1,3.0,74.0,1.0,,2.0,3.0
2016-17,7090332,36,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,1.0,,7.0,15.0,25.0,39.0,2.0,1.0,8.0,,,,2.0,,,1.0,10.0,8.0,,,2.0,,,,,,1.0,90.0,,,,,,,,17.0,,6.7,,,,3.0,6.0,5.0,,9.0,1.0,21.0,27.0,43.0,0,4.0,76.0,1.0,,3.0,3.0
2016-17,7090332,36,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090332,36,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,2.0,34.0,20.0,53.0,3.0,,9.0,,,,,,,,4.0,2.0,,,1.0,,,,,3.0,2.0,90.0,3.0,1.0,,,,,,12.0,,7.6,,,1.0,,1.0,1.0,,6.0,,38.0,23.0,60.0,4,1.0,76.0,3.0,,1.0,
2016-17,7090332,36,57,Watford,Away,58351,85624.0,Christian Kabasele,christian-kabasele,D,False,,,1.0,12.0,9.0,21.0,1.0,3.0,,,,,,,,,2.0,5.0,,,1.0,,,,,1.0,,72.0,,1.0,,,,,,7.0,,6.8,,,,9.0,,1.0,,4.0,,18.0,9.0,26.0,0,2.0,43.0,,,,1.0
2016-17,7090332,36,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,5.0,37.0,37.0,74.0,3.0,1.0,13.0,,,,,,,2.0,6.0,5.0,,,2.0,,,,,1.0,3.0,90.0,,,,,,,,14.0,,7.0,,,,2.0,1.0,,,6.0,,45.0,41.0,86.0,0,1.0,95.0,,2.0,1.0,1.0
2016-17,7090332,36,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,2.0,25.0,9.0,34.0,,1.0,9.0,,,,1.0,,,,7.0,4.0,,,1.0,,,,,2.0,,83.0,1.0,,,,,,,18.0,,6.8,,,,4.0,6.0,5.0,,2.0,,34.0,11.0,40.0,1,,65.0,1.0,2.0,1.0,
2016-17,7090332,36,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090332,36,57,Watford,Away,862794,243531.0,Andrew Eleftheriou,andrew-eleftheriou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090332,36,57,Watford,Away,877542,243532.0,Dion Pereira,dion-pereira,M,True,1.0,,,2.0,2.0,3.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,7.0,,,,,,,,2.0,,6.4,,,,,,1.0,,,,3.0,2.0,4.0,0,,6.0,,,,
2016-17,7090372,37,57,Watford,Away,642,16045.0,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090372,37,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,2.0,11.0,11.0,2.0,13.0,,,14.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,16.0,1.0,7.3,3.0,5.0,,3.0,,,2.0,26.0,,25.0,3.0,28.0,0,,46.0,,,,
2016-17,7090372,37,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,1.0,6.0,10.0,16.0,2.0,6.0,4.0,,,,,,,,2.0,7.0,,,,,,,,,,90.0,,1.0,,,,,,9.0,,7.2,,,2.0,9.0,,1.0,,3.0,,12.0,12.0,23.0,2,1.0,39.0,,,,1.0
2016-17,7090372,37,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,1.0,6.0,8.0,14.0,2.0,,2.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,3.0,,71.0,,1.0,,,,,,7.0,,6.7,,,,1.0,,,,2.0,,9.0,9.0,18.0,0,2.0,30.0,3.0,1.0,,2.0
2016-17,7090372,37,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,,12.0,1.0,13.0,8.0,4.0,2.0,,1.0,2.0,1.0,,,3.0,17.0,11.0,,,5.0,,,,,,1.0,90.0,1.0,,,,,,,14.0,,6.7,,,1.0,1.0,1.0,,,,,17.0,2.0,19.0,4,2.0,43.0,4.0,4.0,1.0,2.0
2016-17,7090372,37,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,2.0,5.0,9.0,14.0,,3.0,4.0,1.0,,1.0,,,,,,5.0,,,,,,,,4.0,1.0,90.0,,1.0,,,,,,3.0,,7.9,,,,13.0,1.0,,,4.0,,7.0,10.0,17.0,1,1.0,40.0,,,1.0,1.0
2016-17,7090372,37,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,1.0,,1.0,19.0,8.0,26.0,1.0,1.0,3.0,,,1.0,2.0,,,,7.0,2.0,,,,,,,,3.0,1.0,81.0,,,,,,,,17.0,,6.0,,,,,4.0,3.0,,6.0,,28.0,9.0,34.0,1,1.0,51.0,2.0,,,1.0
2016-17,7090372,37,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,2.0,,1.0,15.0,11.0,24.0,4.0,1.0,7.0,,,,,,,1.0,6.0,4.0,,,,,,,,3.0,2.0,90.0,,,,,,,,16.0,,7.1,,,,7.0,4.0,6.0,,1.0,,21.0,12.0,27.0,0,,59.0,1.0,,3.0,
2016-17,7090372,37,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,10.0,5.0,15.0,8.0,9.0,4.0,,1.0,,1.0,,,1.0,12.0,11.0,,,1.0,,,,,,3.0,90.0,,1.0,,,,,,20.0,,7.2,,,2.0,3.0,1.0,,,1.0,,26.0,5.0,31.0,2,2.0,44.0,1.0,,,1.0
2016-17,7090372,37,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,1.0,7.0,8.0,15.0,1.0,,1.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,1.0,53.0,,,,,,,,5.0,,7.0,,,,3.0,,,,1.0,,9.0,9.0,18.0,0,2.0,28.0,1.0,1.0,,2.0
2016-17,7090372,37,57,Watford,Away,27714,44604.0,Nordin Amrabat,nordin-amrabat,M,True,1.0,,,5.0,4.0,8.0,,,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,19.0,,1.0,,,,,,8.0,,6.8,,,,2.0,1.0,5.0,,1.0,,12.0,5.0,12.0,0,,24.0,,,1.0,
2016-17,7090372,37,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,,,2.0,15.0,6.0,21.0,,,6.0,1.0,,,,,,,,3.0,,,,,,,,3.0,2.0,90.0,,,,,,,,12.0,,7.3,,,1.0,,,4.0,,4.0,1.0,24.0,6.0,26.0,1,3.0,43.0,2.0,,,3.0
2016-17,7090372,37,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090372,37,57,Watford,Away,58351,85624.0,Christian Kabasele,christian-kabasele,D,False,,,3.0,4.0,8.0,12.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,37.0,,,,,,,,3.0,,6.6,,,,3.0,,,,4.0,,6.0,9.0,15.0,0,1.0,19.0,,,,1.0
2016-17,7090372,37,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,1.0,,2.0,23.0,20.0,42.0,4.0,1.0,12.0,,,1.0,1.0,,,1.0,8.0,6.0,,,2.0,,,,,1.0,1.0,90.0,1.0,,,,,,,6.0,,7.2,,,,1.0,4.0,2.0,,2.0,,26.0,21.0,45.0,2,1.0,59.0,1.0,,4.0,1.0
2016-17,7090372,37,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,True,,,,3.0,1.0,4.0,1.0,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,9.0,,,,,,,,4.0,,6.5,,,,,,4.0,,,,7.0,1.0,4.0,1,,12.0,,1.0,,
2016-17,7090372,37,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090372,37,57,Watford,Away,862794,243531.0,Andrew Eleftheriou,andrew-eleftheriou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090317,38,57,Watford,Home,642,16045.0,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090317,38,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,2.0,11.0,9.0,5.0,14.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,17.0,,5.9,3.0,3.0,,,,,2.0,28.0,,22.0,9.0,31.0,0,,36.0,,,,
2016-17,7090317,38,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,2.0,5.0,13.0,18.0,,,6.0,,,,4.0,,,,5.0,6.0,,,1.0,,,,,2.0,,90.0,,,,,,,,7.0,,5.9,,,,,,,,5.0,,7.0,17.0,24.0,0,5.0,33.0,1.0,1.0,,4.0
