season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576248,30,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,1.0,17.0,16.0,32.0,1.0,2.0,8.0,,,,2.0,,,4.0,3.0,,,1.0,,,,,,1.0,1.0,,79.0,,,,,,,,19.0,,6.9,,,1.0,1.0,1.0,5.0,,2.0,,28.0,19.0,42.0,1,,59.0,5.0,,1.0,
2021-22,9576248,30,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,9.0,,,,,,,,2.0,,6.3,,,,,1.0,,,,,,1.0,1.0,0,,4.0,1.0,,,
2021-22,9576248,30,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,1.0,1.0,2.0,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,11.0,,,,,,,,5.0,,6.4,,,,1.0,,,,2.0,,2.0,4.0,6.0,0,1.0,9.0,1.0,,,
2021-22,9576248,30,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,6.0,2.0,14.0,16.0,,,9.0,,,,,,,,,,,,,,-0.0559,,,,,,90.0,,,,,,,,7.0,,7.0,4.0,4.0,,,,,,13.0,,5.0,18.0,23.0,0,,34.0,,,,
2021-22,9576327,31,13,Leicester_City,Away,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,11.0,43.0,54.0,,2.0,4.0,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,64.0,,1.0,,,,,,6.0,,7.0,,,,2.0,,,,3.0,,14.0,46.0,60.0,0,1.0,65.0,,,,1.0
2021-22,9576327,31,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,22.0,21.0,43.0,1.0,,10.0,,,,1.0,,,2.0,4.0,,,,,,,,,3.0,1.0,,89.0,,,,,,,,4.0,,7.1,,,,1.0,1.0,,,1.0,,23.0,23.0,46.0,0,1.0,58.0,1.0,2.0,1.0,
2021-22,9576327,31,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,4.0,5.0,9.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,26.0,,,,,,,,2.0,,6.5,,,,4.0,,,,1.0,,6.0,5.0,11.0,0,1.0,17.0,,,,1.0
2021-22,9576327,31,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,16.0,21.0,37.0,2.0,2.0,7.0,,,,,,1.0,3.0,7.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,7.2,,,,2.0,1.0,,,3.0,,20.0,22.0,42.0,0,4.0,58.0,,,1.0,2.0
2021-22,9576327,31,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,30.0,19.0,49.0,1.0,,10.0,,,,3.0,,,4.0,7.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,,8.0,,7.2,,,,2.0,,,,3.0,,35.0,21.0,56.0,1,4.0,72.0,1.0,3.0,,1.0
2021-22,9576327,31,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,4.0,,4.0,25.0,8.0,29.0,,,4.0,1.0,,,1.0,,,2.0,3.0,,,1.0,1.0,,,,,3.0,4.0,,90.0,,,,,,,,20.0,,8.0,,,,1.0,,11.0,,6.0,1.0,41.0,11.0,41.0,0,,64.0,1.0,3.0,,
2021-22,9576327,31,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,1.0,18.0,9.0,27.0,1.0,2.0,2.0,,1.0,,2.0,,4.0,9.0,4.0,,,2.0,,1.0,,,,,1.0,,89.0,1.0,,,,,,,8.0,,7.1,,,2.0,2.0,2.0,,,1.0,,21.0,9.0,30.0,3,,44.0,1.0,,2.0,
2021-22,9576327,31,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576327,31,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,18.0,14.0,32.0,,,3.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,12.0,,6.7,,,,3.0,2.0,1.0,,3.0,,27.0,15.0,41.0,0,1.0,66.0,,3.0,1.0,1.0
2021-22,9576327,31,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2021-22,9576327,31,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,21.0,5.0,26.0,1.0,,2.0,,,2.0,2.0,,2.0,5.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,11.0,,6.9,,,4.0,,4.0,,,,,26.0,7.0,33.0,6,,49.0,1.0,1.0,4.0,
2021-22,9576327,31,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,30.0,7.0,37.0,2.0,,3.0,,,,1.0,,1.0,4.0,5.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,,12.0,,6.9,,,,,3.0,1.0,,1.0,,38.0,7.0,44.0,0,1.0,56.0,2.0,1.0,3.0,1.0
2021-22,9576327,31,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,1.0,,2.0,2.0,1.0,,2.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,2.0,3.0,0,1.0,5.0,1.0,,,1.0
2021-22,9576327,31,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,,9.0,47.0,56.0,3.0,2.0,3.0,,,,,,,4.0,3.0,,1.0,1.0,,,,,,3.0,,,90.0,1.0,,,,,,,9.0,,6.7,,,,6.0,,,,4.0,,13.0,52.0,65.0,1,1.0,78.0,,,,1.0
2021-22,9576452,32,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,4.0,1.0,19.0,20.0,,1.0,7.0,,,,,,,,1.0,,,,,,0.5413,1.0,,,,,90.0,,,,,1.0,1.0,,8.0,,7.1,2.0,2.0,,,,,,10.0,,5.0,22.0,27.0,0,,32.0,,,,
2021-22,9576452,32,13,Leicester_City,Home,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,1.0,19.0,18.0,37.0,,1.0,3.0,,,,1.0,,1.0,4.0,7.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,3.0,,6.8,,,,2.0,2.0,,,1.0,,19.0,19.0,38.0,0,1.0,51.0,1.0,3.0,2.0,1.0
2021-22,9576452,32,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,9.0,58.0,67.0,1.0,,12.0,,,,,,,1.0,2.0,,,,,,,,,,,,90.0,,,,,,,,5.0,,6.7,,,,3.0,,,,3.0,,10.0,61.0,71.0,0,1.0,80.0,1.0,1.0,,
2021-22,9576452,32,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,,2.0,0,,2.0,,,,
2021-22,9576452,32,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,27.0,20.0,47.0,,,6.0,,,,5.0,,2.0,10.0,5.0,,,2.0,,,,,,3.0,,,90.0,1.0,,,1.0,,,,11.0,,6.4,,,2.0,1.0,1.0,,,3.0,,32.0,21.0,53.0,3,5.0,75.0,2.0,,,1.0
2021-22,9576452,32,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,16.0,11.0,26.0,1.0,,3.0,,,3.0,1.0,,1.0,6.0,5.0,,,3.0,1.0,,,,,1.0,3.0,,89.0,,,,,,,,16.0,,7.3,,,,,2.0,6.0,,1.0,,27.0,12.0,33.0,3,1.0,56.0,3.0,2.0,2.0,1.0
2021-22,9576452,32,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,,1.0,3.0,,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,14.0,,,,,,,,3.0,,6.3,,,,,,,,,,1.0,,1.0,0,,4.0,2.0,,,
2021-22,9576452,32,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,15.0,63.0,78.0,1.0,3.0,4.0,,,,,,,2.0,4.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,12.0,,7.0,,,,2.0,1.0,,,11.0,,23.0,65.0,88.0,0,1.0,97.0,1.0,,,1.0
2021-22,9576452,32,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,10.0,4.0,14.0,2.0,,5.0,,,,1.0,,7.0,11.0,4.0,,,1.0,,1.0,,,,1.0,,,77.0,1.0,,,,,,,16.0,,7.0,,,1.0,,1.0,,,2.0,,16.0,5.0,21.0,2,3.0,43.0,2.0,,1.0,2.0
2021-22,9576452,32,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,15.0,16.0,31.0,2.0,2.0,6.0,,,1.0,,,1.0,3.0,6.0,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,14.0,,7.3,,,,1.0,,1.0,,1.0,,26.0,16.0,41.0,1,3.0,61.0,,1.0,,
2021-22,9576452,32,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,1.0,,,5.0,,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,13.0,,,,,,,,1.0,,6.7,,,,,,1.0,,,,6.0,,5.0,0,,8.0,,,,
2021-22,9576452,32,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,2.0,22.0,18.0,40.0,,1.0,7.0,,,1.0,2.0,,,3.0,7.0,,,1.0,1.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,9.0,,8.4,,,,,,1.0,,3.0,,29.0,19.0,47.0,2,3.0,59.0,1.0,3.0,,1.0
2021-22,9576452,32,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,1.0,6.0,4.0,10.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,76.0,,,,,,,,10.0,,6.4,,,,,,,,1.0,,11.0,5.0,16.0,1,,25.0,3.0,1.0,,
2021-22,9576452,32,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,3.0,20.0,35.0,54.0,1.0,2.0,5.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,22.0,,7.3,,,,1.0,,2.0,,3.0,,34.0,36.0,68.0,0,2.0,97.0,,1.0,,2.0
2021-22,9576279,33,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,11.0,5.0,14.0,19.0,,,9.0,,,,,,,,,,,,,,0.5087,,,,,,90.0,,,,,,,,7.0,,7.0,3.0,5.0,,2.0,,,2.0,16.0,,8.0,16.0,24.0,0,,36.0,,,,
2021-22,9576279,33,13,Leicester_City,Away,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,3.0,30.0,51.0,81.0,1.0,,6.0,,,,3.0,,1.0,5.0,2.0,,,,,,,,,,,,90.0,,,,,,,,12.0,,6.3,,,,1.0,,,,3.0,,31.0,58.0,89.0,0,,98.0,3.0,2.0,,
2021-22,9576279,33,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,4.0,20.0,65.0,85.0,2.0,1.0,8.0,,,,1.0,,,4.0,2.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,8.0,,6.3,,,,1.0,,,,9.0,,25.0,68.0,93.0,0,1.0,97.0,,,,
2021-22,9576279,33,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,5.0,31.0,23.0,54.0,1.0,1.0,3.0,,,,2.0,,,5.0,7.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,15.0,,7.2,,,1.0,1.0,2.0,1.0,,8.0,,40.0,27.0,66.0,1,4.0,83.0,2.0,,2.0,4.0
2021-22,9576279,33,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,,8.0,6.0,13.0,5.0,1.0,4.0,,,1.0,,,1.0,8.0,3.0,,,1.0,1.0,,,,,,1.0,,60.0,,,,,,,,7.0,,6.6,,,,,1.0,1.0,,,,12.0,6.0,17.0,1,1.0,29.0,1.0,1.0,,1.0
2021-22,9576279,33,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,,,1.0,9.0,6.0,15.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,30.0,,,,,,,,4.0,,6.5,,,,,,1.0,,1.0,,10.0,7.0,16.0,0,1.0,20.0,1.0,,,
2021-22,9576279,33,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,,,6.6,,,,,,,,,,,,,1,,3.0,,1.0,,
2021-22,9576279,33,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,14.0,58.0,72.0,1.0,4.0,4.0,,,,,,,2.0,5.0,,,1.0,,,,,,,,,90.0,,,,,,,,16.0,,6.5,,,,2.0,,,,15.0,,22.0,65.0,87.0,0,1.0,93.0,1.0,,,1.0
2021-22,9576279,33,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,1.0,,,15.0,6.0,20.0,,,4.0,,,,,,1.0,6.0,5.0,,,1.0,,1.0,,,,,3.0,,66.0,1.0,,,,,,,17.0,,7.1,,,,,6.0,3.0,,1.0,,19.0,7.0,23.0,1,1.0,47.0,7.0,2.0,2.0,
2021-22,9576279,33,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,1.0,,,14.0,15.0,28.0,4.0,4.0,3.0,,,1.0,,,2.0,8.0,8.0,,,,,,,,,4.0,,,90.0,,,,,,,,30.0,,6.4,,,,4.0,2.0,3.0,,5.0,,27.0,23.0,47.0,1,2.0,85.0,,2.0,,2.0
2021-22,9576279,33,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,9.0,,9.0,,,1.0,,,,1.0,,,2.0,3.0,,,,,,,,,,,,24.0,,,,,,,,4.0,,6.6,,,,,2.0,,,,,11.0,,11.0,0,2.0,18.0,1.0,,1.0,1.0
2021-22,9576279,33,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,23.0,9.0,32.0,1.0,,4.0,,,1.0,,,5.0,9.0,6.0,,,1.0,,,,,,,2.0,,90.0,1.0,,,,,,,14.0,,6.7,,,1.0,,2.0,2.0,,1.0,,27.0,10.0,35.0,3,5.0,60.0,2.0,1.0,,4.0
2021-22,9576279,33,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,False,,,,6.0,5.0,11.0,4.0,1.0,1.0,,,,1.0,,,10.0,3.0,,,2.0,,,,,,1.0,,,78.0,,,,,,,,8.0,,6.4,,,,,3.0,,,,,9.0,5.0,14.0,0,2.0,23.0,2.0,,,2.0
2021-22,9576279,33,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,22.0,29.0,51.0,1.0,1.0,2.0,,,,4.0,,2.0,7.0,5.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,19.0,,6.1,,,,1.0,1.0,3.0,,1.0,,32.0,33.0,62.0,0,2.0,90.0,2.0,1.0,1.0,2.0
2021-22,9576267,34,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,1.0,,14.0,14.0,,,5.0,,,,,,,,,,,,,,0.1269,,,,,,90.0,,,,,,,,2.0,,7.3,1.0,3.0,,,,,,3.0,,2.0,14.0,16.0,0,,24.0,,,,
2021-22,9576267,34,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,2.0,20.0,24.0,44.0,,1.0,6.0,,,,,,1.0,6.0,4.0,,,5.0,,,,,,,,,90.0,,1.0,,,,,,5.0,,6.7,,,,1.0,,,,3.0,,22.0,25.0,47.0,0,1.0,56.0,1.0,2.0,,1.0
2021-22,9576267,34,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,,,,2.0,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,19.0,,,,,,,,3.0,,6.5,,,,1.0,,1.0,,,,2.0,1.0,2.0,0,,5.0,,,,
2021-22,9576267,34,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,25.0,21.0,46.0,1.0,,1.0,,,,1.0,,,4.0,1.0,,,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.6,,,,1.0,2.0,2.0,,2.0,,31.0,21.0,50.0,0,1.0,77.0,4.0,,,1.0
2021-22,9576267,34,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,25.0,15.0,40.0,,2.0,4.0,,,,1.0,,,1.0,8.0,,,,,,,,,1.0,,,86.0,,,,,,,,7.0,,7.3,,,,,1.0,1.0,,3.0,,31.0,15.0,45.0,0,1.0,61.0,1.0,4.0,1.0,
2021-22,9576267,34,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,1.0,3.0,4.0,,1.0,1.0,,,,3.0,,,3.0,1.0,,,,,,,,,1.0,,,11.0,,,,,,,,2.0,,6.6,,,,1.0,,,,,,1.0,3.0,4.0,0,,11.0,2.0,,,
2021-22,9576267,34,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,,16.0,6.0,22.0,1.0,,3.0,,,,,,2.0,6.0,7.0,,,3.0,,,,,,,1.0,,90.0,1.0,,,,,,,30.0,,7.1,,,1.0,,1.0,13.0,,1.0,,40.0,6.0,33.0,2,3.0,63.0,4.0,3.0,1.0,1.0
2021-22,9576267,34,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,17.0,64.0,81.0,1.0,4.0,5.0,,,,1.0,,,2.0,6.0,,,,,,,,,1.0,,,90.0,,,,,,,,14.0,,7.2,,,,4.0,,1.0,,5.0,,25.0,70.0,94.0,0,2.0,103.0,,,,2.0
2021-22,9576267,34,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,8.0,5.0,13.0,,,2.0,,,,,,3.0,5.0,4.0,,,2.0,,,,,,,,,80.0,,,,,,,,9.0,,6.4,,,,,2.0,1.0,,,,13.0,5.0,17.0,0,1.0,32.0,,2.0,1.0,
2021-22,9576267,34,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,1.0,21.0,25.0,45.0,,1.0,4.0,,,,,,2.0,5.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,19.0,,7.1,,,,1.0,1.0,4.0,,6.0,,31.0,30.0,57.0,0,3.0,83.0,,1.0,,2.0
2021-22,9576267,34,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,3.0,1.0,4.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,10.0,,,,,,,,,,6.5,,,1.0,,,,,,,3.0,1.0,4.0,1,,6.0,,,,
2021-22,9576267,34,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,1.0,21.0,15.0,36.0,1.0,1.0,3.0,,,,,,1.0,4.0,6.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,17.0,,6.7,,,1.0,,3.0,3.0,,1.0,,30.0,19.0,46.0,1,,66.0,2.0,3.0,2.0,
2021-22,9576267,34,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,False,,,1.0,4.0,2.0,6.0,2.0,,4.0,,,,2.0,,1.0,5.0,1.0,,,,,,,,,,,,71.0,1.0,,,,,,,7.0,,6.6,,,,,,,,2.0,,8.0,2.0,10.0,1,,17.0,2.0,1.0,,
2021-22,9576267,34,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,4.0,22.0,67.0,89.0,2.0,,8.0,,,,1.0,,,4.0,1.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,,9.0,,7.1,,,,1.0,,,,7.0,,26.0,69.0,95.0,0,1.0,102.0,3.0,,,
2021-22,9576360,35,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,1.0,3.0,1.0,12.0,13.0,1.0,,9.0,,,,,,,1.0,,,,,,,-0.921,,,,,,90.0,,,,,,,,9.0,,6.5,4.0,4.0,,,,,1.0,12.0,,6.0,16.0,22.0,0,,33.0,,,,
2021-22,9576360,35,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,2.0,36.0,16.0,51.0,1.0,,5.0,,,,1.0,,,6.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,41.0,,6.3,,,,1.0,5.0,15.0,,4.0,,67.0,19.0,71.0,0,,105.0,3.0,,2.0,
